n, e
17585, 32.50251425
17586, 32.50274509
17587, 32.50297592
17588, 32.50320673
17589, 32.50343753
17590, 32.50366831
17591, 32.50389909
17592, 32.50412985
17593, 32.50436059
17594, 32.50459133
17595, 32.50482205
17596, 32.50505275
17597, 32.50528345
17598, 32.50551413
17599, 32.50574480
17600, 32.50597545
17601, 32.50620610
17602, 32.50643673
17603, 32.50666734
17604, 32.50689795
17605, 32.50712854
17606, 32.50735912
17607, 32.50758968
17608, 32.50782023
17609, 32.50805077
17610, 32.50828130
17611, 32.50851181
17612, 32.50874231
17613, 32.50897280
17614, 32.50920327
17615, 32.50943373
17616, 32.50966418
17617, 32.50989461
17618, 32.51012503
17619, 32.51035544
17620, 32.51058584
17621, 32.51081622
17622, 32.51104659
17623, 32.51127695
17624, 32.51150729
17625, 32.51173763
17626, 32.51196794
17627, 32.51219825
17628, 32.51242854
17629, 32.51265882
17630, 32.51288909
17631, 32.51311934
17632, 32.51334958
17633, 32.51357981
17634, 32.51381002
17635, 32.51404022
17636, 32.51427041
17637, 32.51450059
17638, 32.51473075
17639, 32.51496090
17640, 32.51519104
17641, 32.51542116
17642, 32.51565127
17643, 32.51588137
17644, 32.51611145
17645, 32.51634153
17646, 32.51657159
17647, 32.51680163
17648, 32.51703167
17649, 32.51726169
17650, 32.51749169
17651, 32.51772169
17652, 32.51795167
17653, 32.51818164
17654, 32.51841159
17655, 32.51864154
17656, 32.51887147
17657, 32.51910138
17658, 32.51933129
17659, 32.51956118
17660, 32.51979106
17661, 32.52002092
17662, 32.52025078
17663, 32.52048061
17664, 32.52071044
17665, 32.52094026
17666, 32.52117006
17667, 32.52139984
17668, 32.52162962
17669, 32.52185938
17670, 32.52208913
17671, 32.52231887
17672, 32.52254859
17673, 32.52277830
17674, 32.52300800
17675, 32.52323768
17676, 32.52346735
17677, 32.52369701
17678, 32.52392666
17679, 32.52415629
17680, 32.52438591
17681, 32.52461552
17682, 32.52484512
17683, 32.52507470
17684, 32.52530427
17685, 32.52553382
17686, 32.52576336
17687, 32.52599289
17688, 32.52622241
17689, 32.52645192
17690, 32.52668141
17691, 32.52691089
17692, 32.52714035
17693, 32.52736981
17694, 32.52759925
17695, 32.52782867
17696, 32.52805809
17697, 32.52828749
17698, 32.52851688
17699, 32.52874625
17700, 32.52897562
17701, 32.52920497
17702, 32.52943430
17703, 32.52966363
17704, 32.52989294
17705, 32.53012224
17706, 32.53035152
17707, 32.53058080
17708, 32.53081006
17709, 32.53103930
17710, 32.53126854
17711, 32.53149776
17712, 32.53172697
17713, 32.53195616
17714, 32.53218535
17715, 32.53241452
17716, 32.53264368
17717, 32.53287282
17718, 32.53310195
17719, 32.53333107
17720, 32.53356018
17721, 32.53378927
17722, 32.53401835
17723, 32.53424742
17724, 32.53447647
17725, 32.53470552
17726, 32.53493454
17727, 32.53516356
17728, 32.53539256
17729, 32.53562156
17730, 32.53585053
17731, 32.53607950
17732, 32.53630845
17733, 32.53653739
17734, 32.53676632
17735, 32.53699523
17736, 32.53722413
17737, 32.53745302
17738, 32.53768190
17739, 32.53791076
17740, 32.53813961
17741, 32.53836845
17742, 32.53859727
17743, 32.53882608
17744, 32.53905488
17745, 32.53928367
17746, 32.53951244
17747, 32.53974120
17748, 32.53996995
17749, 32.54019868
17750, 32.54042740
17751, 32.54065611
17752, 32.54088481
17753, 32.54111349
17754, 32.54134216
17755, 32.54157082
17756, 32.54179947
17757, 32.54202810
17758, 32.54225672
17759, 32.54248533
17760, 32.54271392
17761, 32.54294250
17762, 32.54317107
17763, 32.54339963
17764, 32.54362817
17765, 32.54385670
17766, 32.54408522
17767, 32.54431372
17768, 32.54454221
17769, 32.54477069
17770, 32.54499916
17771, 32.54522761
17772, 32.54545606
17773, 32.54568448
17774, 32.54591290
17775, 32.54614130
17776, 32.54636969
17777, 32.54659807
17778, 32.54682643
17779, 32.54705479
17780, 32.54728313
17781, 32.54751145
17782, 32.54773977
17783, 32.54796807
17784, 32.54819636
17785, 32.54842463
17786, 32.54865289
17787, 32.54888114
17788, 32.54910938
17789, 32.54933761
17790, 32.54956582
17791, 32.54979402
17792, 32.55002220
17793, 32.55025038
17794, 32.55047854
17795, 32.55070669
17796, 32.55093482
17797, 32.55116294
17798, 32.55139105
17799, 32.55161915
17800, 32.55184724
17801, 32.55207531
17802, 32.55230337
17803, 32.55253141
17804, 32.55275945
17805, 32.55298747
17806, 32.55321548
17807, 32.55344347
17808, 32.55367146
17809, 32.55389943
17810, 32.55412738
17811, 32.55435533
17812, 32.55458326
17813, 32.55481118
17814, 32.55503909
17815, 32.55526698
17816, 32.55549486
17817, 32.55572273
17818, 32.55595059
17819, 32.55617843
17820, 32.55640626
17821, 32.55663408
17822, 32.55686188
17823, 32.55708968
17824, 32.55731746
17825, 32.55754522
17826, 32.55777298
17827, 32.55800072
17828, 32.55822845
17829, 32.55845617
17830, 32.55868387
17831, 32.55891156
17832, 32.55913924
17833, 32.55936691
17834, 32.55959456
17835, 32.55982220
17836, 32.56004983
17837, 32.56027744
17838, 32.56050505
17839, 32.56073264
17840, 32.56096021
17841, 32.56118778
17842, 32.56141533
17843, 32.56164287
17844, 32.56187040
17845, 32.56209791
17846, 32.56232541
17847, 32.56255290
17848, 32.56278038
17849, 32.56300784
17850, 32.56323529
17851, 32.56346273
17852, 32.56369015
17853, 32.56391757
17854, 32.56414497
17855, 32.56437236
17856, 32.56459973
17857, 32.56482709
17858, 32.56505444
17859, 32.56528178
17860, 32.56550910
17861, 32.56573642
17862, 32.56596372
17863, 32.56619100
17864, 32.56641828
17865, 32.56664554
17866, 32.56687279
17867, 32.56710002
17868, 32.56732725
17869, 32.56755446
17870, 32.56778166
17871, 32.56800884
17872, 32.56823601
17873, 32.56846317
17874, 32.56869032
17875, 32.56891746
17876, 32.56914458
17877, 32.56937169
17878, 32.56959879
17879, 32.56982587
17880, 32.57005295
17881, 32.57028000
17882, 32.57050705
17883, 32.57073409
17884, 32.57096111
17885, 32.57118812
17886, 32.57141511
17887, 32.57164210
17888, 32.57186907
17889, 32.57209603
17890, 32.57232298
17891, 32.57254991
17892, 32.57277683
17893, 32.57300374
17894, 32.57323063
17895, 32.57345752
17896, 32.57368439
17897, 32.57391125
17898, 32.57413809
17899, 32.57436493
17900, 32.57459175
17901, 32.57481855
17902, 32.57504535
17903, 32.57527213
17904, 32.57549890
17905, 32.57572566
17906, 32.57595241
17907, 32.57617914
17908, 32.57640586
17909, 32.57663257
17910, 32.57685926
17911, 32.57708594
17912, 32.57731261
17913, 32.57753927
17914, 32.57776592
17915, 32.57799255
17916, 32.57821917
17917, 32.57844577
17918, 32.57867237
17919, 32.57889895
17920, 32.57912552
17921, 32.57935208
17922, 32.57957862
17923, 32.57980515
17924, 32.58003167
17925, 32.58025818
17926, 32.58048467
17927, 32.58071116
17928, 32.58093762
17929, 32.58116408
17930, 32.58139052
17931, 32.58161696
17932, 32.58184338
17933, 32.58206978
17934, 32.58229618
17935, 32.58252256
17936, 32.58274893
17937, 32.58297528
17938, 32.58320163
17939, 32.58342796
17940, 32.58365428
17941, 32.58388058
17942, 32.58410688
17943, 32.58433316
17944, 32.58455943
17945, 32.58478568
17946, 32.58501193
17947, 32.58523816
17948, 32.58546438
17949, 32.58569058
17950, 32.58591678
17951, 32.58614296
17952, 32.58636913
17953, 32.58659528
17954, 32.58682143
17955, 32.58704756
17956, 32.58727368
17957, 32.58749978
17958, 32.58772588
17959, 32.58795196
17960, 32.58817803
17961, 32.58840408
17962, 32.58863013
17963, 32.58885616
17964, 32.58908218
17965, 32.58930819
17966, 32.58953418
17967, 32.58976016
17968, 32.58998613
17969, 32.59021209
17970, 32.59043803
17971, 32.59066396
17972, 32.59088988
17973, 32.59111579
17974, 32.59134168
17975, 32.59156756
17976, 32.59179343
17977, 32.59201929
17978, 32.59224513
17979, 32.59247097
17980, 32.59269678
17981, 32.59292259
17982, 32.59314839
17983, 32.59337417
17984, 32.59359994
17985, 32.59382569
17986, 32.59405144
17987, 32.59427717
17988, 32.59450289
17989, 32.59472860
17990, 32.59495429
17991, 32.59517998
17992, 32.59540565
17993, 32.59563130
17994, 32.59585695
17995, 32.59608258
17996, 32.59630820
17997, 32.59653381
17998, 32.59675940
17999, 32.59698499
18000, 32.59721056
18001, 32.59743612
18002, 32.59766166
18003, 32.59788719
18004, 32.59811272
18005, 32.59833822
18006, 32.59856372
18007, 32.59878920
18008, 32.59901467
18009, 32.59924013
18010, 32.59946558
18011, 32.59969101
18012, 32.59991643
18013, 32.60014184
18014, 32.60036724
18015, 32.60059262
18016, 32.60081800
18017, 32.60104336
18018, 32.60126870
18019, 32.60149404
18020, 32.60171936
18021, 32.60194467
18022, 32.60216997
18023, 32.60239525
18024, 32.60262052
18025, 32.60284578
18026, 32.60307103
18027, 32.60329627
18028, 32.60352149
18029, 32.60374670
18030, 32.60397190
18031, 32.60419708
18032, 32.60442226
18033, 32.60464742
18034, 32.60487257
18035, 32.60509770
18036, 32.60532283
18037, 32.60554794
18038, 32.60577304
18039, 32.60599812
18040, 32.60622320
18041, 32.60644826
18042, 32.60667331
18043, 32.60689835
18044, 32.60712337
18045, 32.60734838
18046, 32.60757338
18047, 32.60779837
18048, 32.60802335
18049, 32.60824831
18050, 32.60847326
18051, 32.60869820
18052, 32.60892312
18053, 32.60914804
18054, 32.60937294
18055, 32.60959783
18056, 32.60982270
18057, 32.61004757
18058, 32.61027242
18059, 32.61049726
18060, 32.61072209
18061, 32.61094690
18062, 32.61117170
18063, 32.61139649
18064, 32.61162127
18065, 32.61184604
18066, 32.61207079
18067, 32.61229553
18068, 32.61252026
18069, 32.61274497
18070, 32.61296968
18071, 32.61319437
18072, 32.61341905
18073, 32.61364371
18074, 32.61386837
18075, 32.61409301
18076, 32.61431764
18077, 32.61454226
18078, 32.61476686
18079, 32.61499146
18080, 32.61521604
18081, 32.61544060
18082, 32.61566516
18083, 32.61588970
18084, 32.61611423
18085, 32.61633875
18086, 32.61656326
18087, 32.61678775
18088, 32.61701223
18089, 32.61723670
18090, 32.61746116
18091, 32.61768561
18092, 32.61791004
18093, 32.61813446
18094, 32.61835887
18095, 32.61858326
18096, 32.61880765
18097, 32.61903202
18098, 32.61925638
18099, 32.61948072
18100, 32.61970506
18101, 32.61992938
18102, 32.62015369
18103, 32.62037798
18104, 32.62060227
18105, 32.62082654
18106, 32.62105080
18107, 32.62127505
18108, 32.62149929
18109, 32.62172351
18110, 32.62194772
18111, 32.62217192
18112, 32.62239611
18113, 32.62262028
18114, 32.62284444
18115, 32.62306859
18116, 32.62329273
18117, 32.62351686
18118, 32.62374097
18119, 32.62396507
18120, 32.62418916
18121, 32.62441323
18122, 32.62463730
18123, 32.62486135
18124, 32.62508539
18125, 32.62530942
18126, 32.62553343
18127, 32.62575743
18128, 32.62598142
18129, 32.62620540
18130, 32.62642937
18131, 32.62665332
18132, 32.62687726
18133, 32.62710119
18134, 32.62732511
18135, 32.62754901
18136, 32.62777291
18137, 32.62799679
18138, 32.62822065
18139, 32.62844451
18140, 32.62866835
18141, 32.62889218
18142, 32.62911600
18143, 32.62933981
18144, 32.62956360
18145, 32.62978739
18146, 32.63001116
18147, 32.63023491
18148, 32.63045866
18149, 32.63068239
18150, 32.63090611
18151, 32.63112982
18152, 32.63135352
18153, 32.63157720
18154, 32.63180088
18155, 32.63202454
18156, 32.63224818
18157, 32.63247182
18158, 32.63269544
18159, 32.63291905
18160, 32.63314265
18161, 32.63336624
18162, 32.63358981
18163, 32.63381338
18164, 32.63403692
18165, 32.63426046
18166, 32.63448399
18167, 32.63470750
18168, 32.63493100
18169, 32.63515449
18170, 32.63537797
18171, 32.63560143
18172, 32.63582489
18173, 32.63604833
18174, 32.63627175
18175, 32.63649517
18176, 32.63671857
18177, 32.63694196
18178, 32.63716534
18179, 32.63738871
18180, 32.63761206
18181, 32.63783541
18182, 32.63805874
18183, 32.63828206
18184, 32.63850536
18185, 32.63872866
18186, 32.63895194
18187, 32.63917521
18188, 32.63939846
18189, 32.63962171
18190, 32.63984494
18191, 32.64006816
18192, 32.64029137
18193, 32.64051457
18194, 32.64073775
18195, 32.64096092
18196, 32.64118408
18197, 32.64140723
18198, 32.64163037
18199, 32.64185349
18200, 32.64207660
18201, 32.64229970
18202, 32.64252279
18203, 32.64274586
18204, 32.64296893
18205, 32.64319198
18206, 32.64341502
18207, 32.64363804
18208, 32.64386106
18209, 32.64408406
18210, 32.64430705
18211, 32.64453002
18212, 32.64475299
18213, 32.64497594
18214, 32.64519888
18215, 32.64542181
18216, 32.64564473
18217, 32.64586764
18218, 32.64609053
18219, 32.64631341
18220, 32.64653628
18221, 32.64675913
18222, 32.64698198
18223, 32.64720481
18224, 32.64742763
18225, 32.64765044
18226, 32.64787323
18227, 32.64809602
18228, 32.64831879
18229, 32.64854155
18230, 32.64876429
18231, 32.64898703
18232, 32.64920975
18233, 32.64943246
18234, 32.64965516
18235, 32.64987785
18236, 32.65010052
18237, 32.65032318
18238, 32.65054583
18239, 32.65076847
18240, 32.65099110
18241, 32.65121371
18242, 32.65143631
18243, 32.65165890
18244, 32.65188148
18245, 32.65210404
18246, 32.65232660
18247, 32.65254914
18248, 32.65277167
18249, 32.65299419
18250, 32.65321669
18251, 32.65343918
18252, 32.65366166
18253, 32.65388413
18254, 32.65410659
18255, 32.65432903
18256, 32.65455147
18257, 32.65477389
18258, 32.65499629
18259, 32.65521869
18260, 32.65544107
18261, 32.65566345
18262, 32.65588581
18263, 32.65610815
18264, 32.65633049
18265, 32.65655281
18266, 32.65677512
18267, 32.65699742
18268, 32.65721971
18269, 32.65744199
18270, 32.65766425
18271, 32.65788650
18272, 32.65810874
18273, 32.65833097
18274, 32.65855318
18275, 32.65877538
18276, 32.65899758
18277, 32.65921975
18278, 32.65944192
18279, 32.65966408
18280, 32.65988622
18281, 32.66010835
18282, 32.66033047
18283, 32.66055257
18284, 32.66077467
18285, 32.66099675
18286, 32.66121882
18287, 32.66144088
18288, 32.66166292
18289, 32.66188496
18290, 32.66210698
18291, 32.66232899
18292, 32.66255099
18293, 32.66277298
18294, 32.66299495
18295, 32.66321691
18296, 32.66343886
18297, 32.66366080
18298, 32.66388272
18299, 32.66410464
18300, 32.66432654
18301, 32.66454843
18302, 32.66477031
18303, 32.66499217
18304, 32.66521403
18305, 32.66543587
18306, 32.66565770
18307, 32.66587952
18308, 32.66610132
18309, 32.66632311
18310, 32.66654490
18311, 32.66676667
18312, 32.66698842
18313, 32.66721017
18314, 32.66743190
18315, 32.66765362
18316, 32.66787533
18317, 32.66809703
18318, 32.66831872
18319, 32.66854039
18320, 32.66876205
18321, 32.66898370
18322, 32.66920534
18323, 32.66942696
18324, 32.66964858
18325, 32.66987018
18326, 32.67009177
18327, 32.67031334
18328, 32.67053491
18329, 32.67075646
18330, 32.67097801
18331, 32.67119953
18332, 32.67142105
18333, 32.67164256
18334, 32.67186405
18335, 32.67208553
18336, 32.67230700
18337, 32.67252846
18338, 32.67274991
18339, 32.67297134
18340, 32.67319276
18341, 32.67341417
18342, 32.67363557
18343, 32.67385695
18344, 32.67407833
18345, 32.67429969
18346, 32.67452104
18347, 32.67474238
18348, 32.67496370
18349, 32.67518502
18350, 32.67540632
18351, 32.67562761
18352, 32.67584889
18353, 32.67607015
18354, 32.67629141
18355, 32.67651265
18356, 32.67673388
18357, 32.67695510
18358, 32.67717630
18359, 32.67739750
18360, 32.67761868
18361, 32.67783985
18362, 32.67806101
18363, 32.67828215
18364, 32.67850329
18365, 32.67872441
18366, 32.67894552
18367, 32.67916662
18368, 32.67938771
18369, 32.67960878
18370, 32.67982985
18371, 32.68005090
18372, 32.68027194
18373, 32.68049296
18374, 32.68071398
18375, 32.68093498
18376, 32.68115597
18377, 32.68137695
18378, 32.68159792
18379, 32.68181887
18380, 32.68203982
18381, 32.68226075
18382, 32.68248167
18383, 32.68270258
18384, 32.68292347
18385, 32.68314436
18386, 32.68336523
18387, 32.68358609
18388, 32.68380694
18389, 32.68402777
18390, 32.68424860
18391, 32.68446941
18392, 32.68469021
18393, 32.68491100
18394, 32.68513178
18395, 32.68535254
18396, 32.68557329
18397, 32.68579403
18398, 32.68601476
18399, 32.68623548
18400, 32.68645619
18401, 32.68667688
18402, 32.68689756
18403, 32.68711823
18404, 32.68733889
18405, 32.68755953
18406, 32.68778017
18407, 32.68800079
18408, 32.68822140
18409, 32.68844200
18410, 32.68866259
18411, 32.68888316
18412, 32.68910372
18413, 32.68932427
18414, 32.68954481
18415, 32.68976534
18416, 32.68998585
18417, 32.69020636
18418, 32.69042685
18419, 32.69064733
18420, 32.69086780
18421, 32.69108825
18422, 32.69130869
18423, 32.69152913
18424, 32.69174955
18425, 32.69196996
18426, 32.69219035
18427, 32.69241074
18428, 32.69263111
18429, 32.69285147
18430, 32.69307182
18431, 32.69329216
18432, 32.69351248
18433, 32.69373279
18434, 32.69395310
18435, 32.69417338
18436, 32.69439366
18437, 32.69461393
18438, 32.69483418
18439, 32.69505442
18440, 32.69527465
18441, 32.69549487
18442, 32.69571508
18443, 32.69593527
18444, 32.69615546
18445, 32.69637563
18446, 32.69659579
18447, 32.69681594
18448, 32.69703607
18449, 32.69725619
18450, 32.69747631
18451, 32.69769641
18452, 32.69791650
18453, 32.69813657
18454, 32.69835664
18455, 32.69857669
18456, 32.69879673
18457, 32.69901676
18458, 32.69923678
18459, 32.69945678
18460, 32.69967678
18461, 32.69989676
18462, 32.70011673
18463, 32.70033669
18464, 32.70055663
18465, 32.70077657
18466, 32.70099649
18467, 32.70121640
18468, 32.70143630
18469, 32.70165619
18470, 32.70187606
18471, 32.70209593
18472, 32.70231578
18473, 32.70253562
18474, 32.70275545
18475, 32.70297526
18476, 32.70319507
18477, 32.70341486
18478, 32.70363464
18479, 32.70385441
18480, 32.70407417
18481, 32.70429391
18482, 32.70451365
18483, 32.70473337
18484, 32.70495308
18485, 32.70517278
18486, 32.70539246
18487, 32.70561214
18488, 32.70583180
18489, 32.70605145
18490, 32.70627109
18491, 32.70649072
18492, 32.70671034
18493, 32.70692994
18494, 32.70714953
18495, 32.70736911
18496, 32.70758868
18497, 32.70780824
18498, 32.70802778
18499, 32.70824732
18500, 32.70846684
18501, 32.70868635
18502, 32.70890585
18503, 32.70912533
18504, 32.70934481
18505, 32.70956427
18506, 32.70978372
18507, 32.71000316
18508, 32.71022259
18509, 32.71044201
18510, 32.71066141
18511, 32.71088080
18512, 32.71110018
18513, 32.71131955
18514, 32.71153891
18515, 32.71175825
18516, 32.71197759
18517, 32.71219691
18518, 32.71241622
18519, 32.71263552
18520, 32.71285480
18521, 32.71307408
18522, 32.71329334
18523, 32.71351259
18524, 32.71373183
18525, 32.71395106
18526, 32.71417028
18527, 32.71438948
18528, 32.71460867
18529, 32.71482785
18530, 32.71504702
18531, 32.71526618
18532, 32.71548533
18533, 32.71570446
18534, 32.71592358
18535, 32.71614269
18536, 32.71636179
18537, 32.71658088
18538, 32.71679995
18539, 32.71701902
18540, 32.71723807
18541, 32.71745711
18542, 32.71767614
18543, 32.71789515
18544, 32.71811416
18545, 32.71833315
18546, 32.71855213
18547, 32.71877110
18548, 32.71899006
18549, 32.71920901
18550, 32.71942794
18551, 32.71964687
18552, 32.71986578
18553, 32.72008468
18554, 32.72030356
18555, 32.72052244
18556, 32.72074131
18557, 32.72096016
18558, 32.72117900
18559, 32.72139783
18560, 32.72161665
18561, 32.72183545
18562, 32.72205425
18563, 32.72227303
18564, 32.72249180
18565, 32.72271056
18566, 32.72292931
18567, 32.72314804
18568, 32.72336677
18569, 32.72358548
18570, 32.72380418
18571, 32.72402287
18572, 32.72424155
18573, 32.72446021
18574, 32.72467887
18575, 32.72489751
18576, 32.72511614
18577, 32.72533476
18578, 32.72555337
18579, 32.72577196
18580, 32.72599054
18581, 32.72620912
18582, 32.72642768
18583, 32.72664623
18584, 32.72686476
18585, 32.72708329
18586, 32.72730180
18587, 32.72752031
18588, 32.72773880
18589, 32.72795728
18590, 32.72817574
18591, 32.72839420
18592, 32.72861264
18593, 32.72883108
18594, 32.72904950
18595, 32.72926790
18596, 32.72948630
18597, 32.72970469
18598, 32.72992306
18599, 32.73014142
18600, 32.73035978
18601, 32.73057811
18602, 32.73079644
18603, 32.73101476
18604, 32.73123306
18605, 32.73145135
18606, 32.73166964
18607, 32.73188790
18608, 32.73210616
18609, 32.73232441
18610, 32.73254264
18611, 32.73276087
18612, 32.73297908
18613, 32.73319728
18614, 32.73341546
18615, 32.73363364
18616, 32.73385181
18617, 32.73406996
18618, 32.73428810
18619, 32.73450623
18620, 32.73472435
18621, 32.73494245
18622, 32.73516055
18623, 32.73537863
18624, 32.73559670
18625, 32.73581476
18626, 32.73603281
18627, 32.73625085
18628, 32.73646887
18629, 32.73668689
18630, 32.73690489
18631, 32.73712288
18632, 32.73734086
18633, 32.73755883
18634, 32.73777678
18635, 32.73799473
18636, 32.73821266
18637, 32.73843058
18638, 32.73864849
18639, 32.73886639
18640, 32.73908427
18641, 32.73930215
18642, 32.73952001
18643, 32.73973786
18644, 32.73995570
18645, 32.74017353
18646, 32.74039134
18647, 32.74060915
18648, 32.74082694
18649, 32.74104472
18650, 32.74126249
18651, 32.74148025
18652, 32.74169800
18653, 32.74191573
18654, 32.74213346
18655, 32.74235117
18656, 32.74256887
18657, 32.74278656
18658, 32.74300424
18659, 32.74322190
18660, 32.74343956
18661, 32.74365720
18662, 32.74387483
18663, 32.74409245
18664, 32.74431006
18665, 32.74452765
18666, 32.74474524
18667, 32.74496281
18668, 32.74518037
18669, 32.74539792
18670, 32.74561546
18671, 32.74583299
18672, 32.74605051
18673, 32.74626801
18674, 32.74648550
18675, 32.74670298
18676, 32.74692045
18677, 32.74713791
18678, 32.74735536
18679, 32.74757279
18680, 32.74779021
18681, 32.74800762
18682, 32.74822502
18683, 32.74844241
18684, 32.74865979
18685, 32.74887715
18686, 32.74909451
18687, 32.74931185
18688, 32.74952918
18689, 32.74974650
18690, 32.74996381
18691, 32.75018110
18692, 32.75039839
18693, 32.75061566
18694, 32.75083292
18695, 32.75105017
18696, 32.75126741
18697, 32.75148464
18698, 32.75170185
18699, 32.75191906
18700, 32.75213625
18701, 32.75235343
18702, 32.75257060
18703, 32.75278776
18704, 32.75300490
18705, 32.75322204
18706, 32.75343916
18707, 32.75365627
18708, 32.75387337
18709, 32.75409046
18710, 32.75430754
18711, 32.75452461
18712, 32.75474166
18713, 32.75495870
18714, 32.75517573
18715, 32.75539275
18716, 32.75560976
18717, 32.75582676
18718, 32.75604374
18719, 32.75626072
18720, 32.75647768
18721, 32.75669463
18722, 32.75691157
18723, 32.75712850
18724, 32.75734541
18725, 32.75756232
18726, 32.75777921
18727, 32.75799609
18728, 32.75821296
18729, 32.75842982
18730, 32.75864667
18731, 32.75886350
18732, 32.75908033
18733, 32.75929714
18734, 32.75951394
18735, 32.75973073
18736, 32.75994751
18737, 32.76016428
18738, 32.76038103
18739, 32.76059778
18740, 32.76081451
18741, 32.76103123
18742, 32.76124794
18743, 32.76146464
18744, 32.76168132
18745, 32.76189800
18746, 32.76211466
18747, 32.76233132
18748, 32.76254796
18749, 32.76276458
18750, 32.76298120
18751, 32.76319781
18752, 32.76341440
18753, 32.76363099
18754, 32.76384756
18755, 32.76406412
18756, 32.76428067
18757, 32.76449721
18758, 32.76471373
18759, 32.76493025
18760, 32.76514675
18761, 32.76536324
18762, 32.76557972
18763, 32.76579619
18764, 32.76601265
18765, 32.76622909
18766, 32.76644553
18767, 32.76666195
18768, 32.76687836
18769, 32.76709476
18770, 32.76731115
18771, 32.76752753
18772, 32.76774390
18773, 32.76796025
18774, 32.76817659
18775, 32.76839292
18776, 32.76860924
18777, 32.76882555
18778, 32.76904185
18779, 32.76925814
18780, 32.76947441
18781, 32.76969067
18782, 32.76990693
18783, 32.77012317
18784, 32.77033939
18785, 32.77055561
18786, 32.77077182
18787, 32.77098801
18788, 32.77120419
18789, 32.77142037
18790, 32.77163653
18791, 32.77185268
18792, 32.77206881
18793, 32.77228494
18794, 32.77250105
18795, 32.77271716
18796, 32.77293325
18797, 32.77314933
18798, 32.77336540
18799, 32.77358146
18800, 32.77379750
18801, 32.77401354
18802, 32.77422956
18803, 32.77444557
18804, 32.77466157
18805, 32.77487756
18806, 32.77509354
18807, 32.77530951
18808, 32.77552546
18809, 32.77574140
18810, 32.77595734
18811, 32.77617326
18812, 32.77638917
18813, 32.77660506
18814, 32.77682095
18815, 32.77703683
18816, 32.77725269
18817, 32.77746854
18818, 32.77768438
18819, 32.77790021
18820, 32.77811603
18821, 32.77833184
18822, 32.77854763
18823, 32.77876342
18824, 32.77897919
18825, 32.77919495
18826, 32.77941070
18827, 32.77962644
18828, 32.77984217
18829, 32.78005789
18830, 32.78027359
18831, 32.78048928
18832, 32.78070497
18833, 32.78092064
18834, 32.78113630
18835, 32.78135194
18836, 32.78156758
18837, 32.78178320
18838, 32.78199882
18839, 32.78221442
18840, 32.78243001
18841, 32.78264559
18842, 32.78286116
18843, 32.78307672
18844, 32.78329226
18845, 32.78350780
18846, 32.78372332
18847, 32.78393883
18848, 32.78415433
18849, 32.78436982
18850, 32.78458530
18851, 32.78480076
18852, 32.78501622
18853, 32.78523166
18854, 32.78544710
18855, 32.78566252
18856, 32.78587793
18857, 32.78609332
18858, 32.78630871
18859, 32.78652409
18860, 32.78673945
18861, 32.78695480
18862, 32.78717015
18863, 32.78738548
18864, 32.78760079
18865, 32.78781610
18866, 32.78803140
18867, 32.78824668
18868, 32.78846196
18869, 32.78867722
18870, 32.78889247
18871, 32.78910771
18872, 32.78932294
18873, 32.78953816
18874, 32.78975336
18875, 32.78996856
18876, 32.79018374
18877, 32.79039891
18878, 32.79061407
18879, 32.79082922
18880, 32.79104436
18881, 32.79125949
18882, 32.79147460
18883, 32.79168970
18884, 32.79190480
18885, 32.79211988
18886, 32.79233495
18887, 32.79255001
18888, 32.79276505
18889, 32.79298009
18890, 32.79319512
18891, 32.79341013
18892, 32.79362513
18893, 32.79384012
18894, 32.79405510
18895, 32.79427007
18896, 32.79448503
18897, 32.79469997
18898, 32.79491491
18899, 32.79512983
18900, 32.79534474
18901, 32.79555964
18902, 32.79577453
18903, 32.79598941
18904, 32.79620428
18905, 32.79641914
18906, 32.79663398
18907, 32.79684881
18908, 32.79706363
18909, 32.79727845
18910, 32.79749324
18911, 32.79770803
18912, 32.79792281
18913, 32.79813757
18914, 32.79835233
18915, 32.79856707
18916, 32.79878180
18917, 32.79899652
18918, 32.79921123
18919, 32.79942593
18920, 32.79964062
18921, 32.79985529
18922, 32.80006996
18923, 32.80028461
18924, 32.80049925
18925, 32.80071388
18926, 32.80092850
18927, 32.80114311
18928, 32.80135771
18929, 32.80157229
18930, 32.80178687
18931, 32.80200143
18932, 32.80221598
18933, 32.80243052
18934, 32.80264505
18935, 32.80285957
18936, 32.80307407
18937, 32.80328857
18938, 32.80350305
18939, 32.80371753
18940, 32.80393199
18941, 32.80414644
18942, 32.80436088
18943, 32.80457531
18944, 32.80478972
18945, 32.80500413
18946, 32.80521852
18947, 32.80543291
18948, 32.80564728
18949, 32.80586164
18950, 32.80607599
18951, 32.80629033
18952, 32.80650465
18953, 32.80671897
18954, 32.80693327
18955, 32.80714757
18956, 32.80736185
18957, 32.80757612
18958, 32.80779038
18959, 32.80800463
18960, 32.80821886
18961, 32.80843309
18962, 32.80864731
18963, 32.80886151
18964, 32.80907570
18965, 32.80928988
18966, 32.80950405
18967, 32.80971821
18968, 32.80993236
18969, 32.81014650
18970, 32.81036062
18971, 32.81057474
18972, 32.81078884
18973, 32.81100293
18974, 32.81121701
18975, 32.81143108
18976, 32.81164514
18977, 32.81185918
18978, 32.81207322
18979, 32.81228724
18980, 32.81250126
18981, 32.81271526
18982, 32.81292925
18983, 32.81314323
